Timestamp,Source IP,Destination IP,Source Port,Destination Port,Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,SYN Flag Count,FIN Flag Count,RST Flag Count,ACK Flag Count,PSH Flag Count,Flow Bytes/s,Flow Packets/s
10/09/2026 22:27:53,192.168.1.17,192.168.1.29,11236,53,17,3045957,19,8,988,1360,0,0,0,0,0,770.86,8.86
10/09/2026 22:27:53,192.168.1.3,142.250.80.46,17589,22,6,787525,9,11,2493,10142,0,0,0,1,1,16043.94,25.4
10/09/2026 22:27:53,192.168.1.10,192.168.1.20,19840,53,17,1000222,13,9,520,3879,0,0,0,0,0,4398.02,22.0
10/09/2026 22:27:53,192.168.1.24,151.101.1.140,24554,53,6,2719665,1,10,65,780,1,0,0,0,0,310.7,4.04
10/09/2026 22:27:53,192.168.1.13,192.168.1.11,9773,80,6,2205587,19,2,5491,10840,1,0,0,0,0,7404.38,9.52
10/09/2026 22:27:53,192.168.1.1,172.217.14.238,47480,22,17,3934172,19,1,20767,247,0,0,0,0,0,5341.4,5.08
10/09/2026 22:27:53,192.168.1.19,192.168.1.16,19343,8080,6,3753716,14,2,15260,40984,0,0,0,1,1,14983.55,4.26
10/09/2026 22:27:53,142.250.80.46,192.168.1.7,26207,46761,6,827819,11,1,5610,520,0,1,0,1,0,7405.0,14.5
10/09/2026 22:27:53,172.217.14.238,192.168.1.22,46682,993,6,4806834,14,11,17780,10901,0,1,0,1,0,5966.71,5.2
10/09/2026 22:27:53,192.168.1.25,192.168.1.19,51394,8080,6,4882687,7,1,2135,38439,0,0,0,1,1,8309.77,1.64
10/09/2026 22:27:53,192.168.1.4,192.168.1.2,42820,1037,6,2100697,9,4,801,1748,0,1,0,1,0,1213.41,6.19
10/09/2026 22:27:53,192.168.1.8,104.244.42.65,32281,22,6,1896045,1,13,113,11167,0,1,0,1,0,5949.23,7.38
10/09/2026 22:27:53,192.168.1.15,104.244.42.65,58323,8080,6,4783770,18,1,19890,10139,1,0,0,0,0,6277.27,3.97
10/09/2026 22:27:53,192.168.1.11,192.168.1.4,23698,53,17,1546085,12,7,948,3332,0,0,0,0,0,2768.28,12.29
10/09/2026 22:27:53,192.168.1.23,8.8.4.4,28196,22,17,584548,7,9,5411,2385,0,0,0,0,0,13336.8,27.37
10/09/2026 22:27:53,8.8.8.8,192.168.1.7,50847,443,6,2880449,11,8,14817,270640,0,0,0,1,0,99101.56,6.6
10/09/2026 22:27:53,192.168.1.22,192.168.1.24,42988,53,6,961150,2,3,58,462,1,0,0,0,0,541.02,5.2
10/09/2026 22:27:53,192.168.1.9,192.168.1.1,22469,57433,6,2198565,2,11,1568,1837,0,1,0,1,0,1548.74,5.91
10/09/2026 22:27:53,192.168.1.16,192.168.1.4,59711,8443,6,3518833,11,9,9911,242586,0,0,0,1,1,71755.89,5.68
10/09/2026 22:27:53,192.168.1.26,192.168.1.8,50319,25447,6,1397428,8,13,5728,2639,1,0,0,1,0,5987.43,15.03
10/09/2026 22:27:53,142.250.80.46,192.168.1.5,37739,55009,17,4048522,18,7,23112,7637,0,0,0,0,0,7595.12,6.18
10/09/2026 22:27:53,192.168.1.1,192.168.1.11,48875,443,6,3649248,3,14,1026,863968,0,0,0,1,1,237033.49,4.66
10/09/2026 22:27:53,172.217.14.238,192.168.1.6,20700,8443,6,216986,4,1,4924,54147,0,0,0,1,1,272234.15,23.04
10/09/2026 22:27:53,192.168.1.13,192.168.1.22,19215,34533,6,1669579,7,10,5810,13170,1,0,0,0,0,11368.14,10.18
10/09/2026 22:27:53,192.168.1.4,192.168.1.3,36816,7590,17,2500976,7,10,3850,1910,0,0,0,0,0,2303.1,6.8
10/09/2026 22:27:53,142.250.80.46,13.32.99.1,10620,80,6,844687,14,10,9576,210870,1,0,0,0,0,260979.51,28.41
10/09/2026 22:27:53,192.168.1.19,52.84.17.100,63139,80,17,4744744,17,0,6069,0,0,0,0,0,0,1279.1,3.58
10/09/2026 22:27:53,1.1.1.1,192.168.1.22,24192,25135,6,3673192,1,10,1270,5740,1,0,0,1,0,1908.42,2.99
10/09/2026 22:27:53,192.168.1.22,192.168.1.19,47039,80,6,318470,3,0,4380,0,0,1,0,1,0,13753.26,9.42
10/09/2026 22:27:53,192.168.1.21,192.168.1.5,23114,5709,17,4093292,3,12,2262,3900,0,0,0,0,0,1505.39,3.66
10/09/2026 22:27:53,192.168.1.2,104.244.42.65,41124,53,6,1591211,1,11,69,1562,0,0,0,1,0,1025.01,7.54
10/09/2026 22:27:53,192.168.1.6,192.168.1.8,19551,995,6,2420497,18,9,24534,5328,1,0,0,0,0,12337.14,11.15
10/09/2026 22:27:53,172.217.14.238,198.41.0.4,14811,995,6,2800323,6,15,2448,7590,1,0,0,0,0,3584.59,7.5
10/09/2026 22:27:53,192.168.1.21,192.168.1.20,3048,53,17,4269436,18,3,558,897,0,0,0,0,0,340.79,4.92
10/09/2026 22:27:53,192.168.1.20,198.41.0.4,12910,2677,6,3141818,14,13,16828,8502,1,0,0,0,0,8062.21,8.59
10/09/2026 22:27:53,192.168.1.15,192.168.1.20,35501,80,17,3632159,15,2,4290,45996,0,0,0,0,0,13844.66,4.68
10/09/2026 22:27:53,192.168.1.16,192.168.1.8,27869,443,6,2839680,13,11,8541,366377,1,0,0,0,0,132028.26,8.45
10/09/2026 22:27:53,192.168.1.22,192.168.1.20,0,0,1,4746113,15,4,750,204,0,0,0,0,0,201.01,4.0
10/09/2026 22:27:53,198.41.0.4,192.168.1.3,57629,443,6,1279276,10,6,3700,390714,1,0,0,1,0,308310.33,12.51
10/09/2026 22:27:53,192.168.1.8,192.168.1.17,15810,22,6,2998275,6,5,7158,6520,0,0,0,1,0,4561.96,3.67
10/09/2026 22:27:53,192.168.1.20,142.250.80.46,41614,29386,6,2603230,19,13,17613,7384,0,0,0,1,0,9602.3,12.29
10/09/2026 22:27:53,104.244.42.65,192.168.1.22,54403,12301,6,1645701,20,3,29480,2709,1,0,0,1,0,19559.45,13.98
10/09/2026 22:27:53,192.168.1.22,192.168.1.11,22238,63230,6,1719467,3,10,2280,4020,0,0,0,1,1,3663.93,7.56
10/09/2026 22:27:53,192.168.1.24,192.168.1.21,39816,8080,17,83478,1,5,1051,39535,0,0,0,0,0,486187.98,71.88
10/09/2026 22:27:53,192.168.1.6,192.168.1.22,38883,53,6,4243918,8,10,232,3240,0,0,1,0,0,818.11,4.24
10/09/2026 22:27:53,192.168.1.3,192.168.1.10,58725,9322,17,4581204,19,15,7847,21780,0,0,0,0,0,6467.08,7.42
10/09/2026 22:27:53,8.8.4.4,192.168.1.20,29879,22163,6,1289443,19,15,17651,19185,1,0,0,0,0,28567.37,26.37
10/09/2026 22:27:53,192.168.1.8,8.8.4.4,4127,22,6,679215,12,15,8256,2805,0,0,1,0,0,16284.98,39.75
10/09/2026 22:27:53,192.168.1.9,192.168.1.1,14072,8080,17,3904527,12,8,13740,12120,0,0,0,0,0,6623.08,5.12
10/09/2026 22:27:53,192.168.1.27,192.168.1.17,50403,53,6,1838830,16,1,912,190,1,0,0,0,0,599.29,9.25
10/09/2026 22:27:53,192.168.1.25,192.168.1.24,55591,22,17,1309091,2,4,2160,1884,0,0,0,0,0,3089.17,4.58
10/09/2026 22:27:53,8.8.8.8,192.168.1.11,35199,56440,6,2091306,9,0,12537,0,0,0,0,1,1,5994.82,4.3
10/09/2026 22:27:53,52.84.17.100,142.250.80.46,41197,46839,6,1385203,14,3,12292,4455,0,0,0,1,1,12089.92,12.27
10/09/2026 22:27:53,192.168.1.14,192.168.1.10,57522,80,6,270873,15,11,7950,105600,0,0,0,1,0,419200.14,95.99
10/09/2026 22:27:53,192.168.1.9,192.168.1.21,42969,14044,6,3869987,9,9,8298,3330,1,0,0,0,0,3004.66,4.65
10/09/2026 22:27:53,192.168.1.5,192.168.1.15,18222,25987,6,3703662,7,10,9317,8460,1,0,0,0,0,4799.84,4.59
10/09/2026 22:27:53,192.168.1.8,192.168.1.10,56572,443,6,2631570,6,12,8022,388152,1,0,0,0,0,150546.63,6.84
10/09/2026 22:27:53,192.168.1.22,192.168.1.16,47798,22,6,127277,18,13,3978,11635,0,0,0,1,1,122669.45,243.56
10/09/2026 22:27:53,13.32.99.1,192.168.1.7,2866,110,17,4931846,15,9,15210,1341,0,0,0,0,0,3355.94,4.87
10/09/2026 22:27:53,192.168.1.13,192.168.1.27,11736,8443,6,1769209,14,8,7588,452536,0,0,0,1,0,260073.29,12.43
10/09/2026 22:27:53,192.168.1.2,192.168.1.24,0,0,1,1994090,6,12,426,420,0,0,0,0,0,424.25,9.03
10/09/2026 22:27:53,8.8.8.8,192.168.1.29,42037,7270,6,1305313,9,15,7362,3045,0,0,0,1,1,7972.8,18.39
10/09/2026 22:27:53,192.168.1.19,1.1.1.1,60232,8443,6,4285894,17,15,24633,448275,0,1,0,1,0,110340.57,7.47
10/09/2026 22:27:53,192.168.1.23,192.168.1.25,59220,53,6,26162,1,4,59,1728,1,0,0,0,0,68305.18,191.12
10/09/2026 22:27:53,192.168.1.1,192.168.1.13,2495,39415,6,2348436,17,4,8925,2652,0,0,0,1,0,4929.66,8.94
10/09/2026 22:27:53,192.168.1.7,192.168.1.26,31606,11465,6,894277,8,1,11304,1378,0,0,0,1,0,14181.29,10.06
10/09/2026 22:27:53,192.168.1.25,192.168.1.6,18070,53,6,2187602,17,0,680,0,0,0,0,1,1,310.84,7.77
10/09/2026 22:27:53,192.168.1.8,192.168.1.12,52179,8080,6,4680507,17,0,18003,0,0,0,0,1,0,3846.38,3.63
10/09/2026 22:27:53,1.1.1.1,198.41.0.4,38793,443,6,3295946,11,5,4345,296925,0,0,0,1,0,91406.23,4.85
10/09/2026 22:27:53,192.168.1.25,192.168.1.29,40305,465,17,3309406,12,14,10896,1834,0,0,0,0,0,3846.61,7.86
10/09/2026 22:27:53,151.101.1.140,192.168.1.14,6768,80,6,2346061,1,15,1384,523050,1,0,0,0,0,223538.09,6.82
10/09/2026 22:27:53,192.168.1.5,192.168.1.11,55769,26163,17,449560,18,6,22572,696,0,0,0,0,0,51757.27,53.39
10/09/2026 22:27:53,192.168.1.12,198.41.0.4,41812,9536,6,184272,7,0,3626,0,0,1,0,1,0,19677.43,37.99
10/09/2026 22:27:53,172.217.14.238,198.41.0.4,37850,22,17,3942499,16,1,6720,1397,0,0,0,0,0,2058.85,4.31
10/09/2026 22:27:53,192.168.1.7,192.168.1.9,42069,80,6,4127483,19,11,27835,465509,0,0,0,1,1,119526.6,7.27
10/09/2026 22:27:53,192.168.1.24,151.101.1.140,4979,53,17,521571,16,13,784,923,0,0,0,0,0,3272.8,55.6
10/09/2026 22:27:53,192.168.1.3,198.41.0.4,64468,42507,6,350030,4,4,476,268,0,1,0,1,0,2125.53,22.86
10/09/2026 22:27:53,142.250.80.46,192.168.1.22,41604,22,6,4732618,9,10,12384,2490,1,0,0,0,0,3142.87,4.01
10/09/2026 22:27:53,1.1.1.1,192.168.1.25,7666,48293,6,1526955,6,2,7218,1952,0,0,0,1,0,6005.42,5.24
10/09/2026 22:27:53,192.168.1.22,192.168.1.29,15280,20,6,1365854,16,4,12688,600,1,0,0,1,0,9728.71,14.64
10/09/2026 22:27:53,192.168.1.28,192.168.1.23,0,0,1,4066519,4,10,192,440,0,0,0,0,0,155.42,3.44
10/09/2026 22:27:53,192.168.1.5,192.168.1.26,2162,57265,6,3110750,10,8,10650,6864,0,0,0,1,1,5630.15,5.79
10/09/2026 22:27:53,192.168.1.14,192.168.1.11,22655,53,6,4561646,7,10,280,1190,0,0,1,0,0,322.25,3.73
10/09/2026 22:27:53,192.168.1.29,8.8.4.4,45826,25468,6,692195,2,12,1202,6780,0,1,0,1,0,11531.43,20.23
10/09/2026 22:27:53,172.217.14.238,192.168.1.13,41174,20,6,880351,7,7,7756,9884,0,0,1,0,0,20037.46,15.9
10/09/2026 22:27:53,142.250.80.46,192.168.1.6,62579,53,6,3314106,20,11,1580,693,0,0,0,1,0,685.86,9.35
10/09/2026 22:27:53,52.84.17.100,192.168.1.15,48051,6886,17,705373,20,1,26500,890,0,0,0,0,0,38830.52,29.77
10/09/2026 22:27:53,192.168.1.19,192.168.1.15,55181,8080,17,1526206,17,2,20638,48502,0,0,0,0,0,45301.88,12.45
10/09/2026 22:27:53,192.168.1.15,192.168.1.21,56349,80,6,282202,13,5,3302,29710,0,0,1,0,0,116980.04,63.78
10/09/2026 22:27:53,192.168.1.23,8.8.4.4,5007,22,6,1122099,19,10,3458,7480,0,0,1,0,0,9747.8,25.84
10/09/2026 22:27:53,192.168.1.9,192.168.1.2,33261,39429,6,1461474,15,1,11190,1045,0,0,0,1,0,8371.69,10.95
10/09/2026 22:27:53,8.8.4.4,192.168.1.20,22614,80,6,826386,3,11,1335,227524,0,0,0,1,1,276939.59,16.94
10/09/2026 22:27:53,192.168.1.9,8.8.8.8,19844,47592,6,3017970,14,0,5278,0,0,0,0,1,1,1748.86,4.64
10/09/2026 22:27:53,192.168.1.28,8.8.8.8,49402,443,6,13468,18,0,24156,0,1,0,0,0,0,1793584.79,1336.5
10/09/2026 22:27:53,192.168.1.3,192.168.1.22,14367,53,6,99640,7,4,441,1736,1,0,0,0,0,21848.66,110.4
10/09/2026 22:27:53,192.168.1.19,192.168.1.13,59975,8443,6,1070112,12,14,10992,454020,0,1,0,1,0,434545.17,24.3
10/09/2026 22:27:53,192.168.1.28,198.41.0.4,27315,8080,17,1735711,4,6,1208,83052,0,0,0,0,0,48544.95,5.76
10/09/2026 22:27:53,192.168.1.20,192.168.1.7,22469,53,6,4007473,10,1,740,490,1,0,0,1,0,306.93,2.74
10/09/2026 22:27:53,192.168.1.19,198.41.0.4,44848,8443,6,2822992,9,15,3654,20880,1,0,0,0,0,8690.78,8.5
10/09/2026 22:27:53,192.168.1.3,8.8.4.4,20082,53,6,221245,7,6,427,2280,0,1,0,1,0,12235.3,58.76
10/09/2026 22:27:53,192.168.1.16,192.168.1.12,1197,22,6,2527947,7,11,6958,1276,0,0,0,1,0,3257.19,7.12
10/09/2026 22:27:53,192.168.1.5,192.168.1.11,63563,58553,6,791223,4,2,1664,2064,1,0,0,0,0,4711.69,7.58
10/09/2026 22:27:53,1.1.1.1,192.168.1.14,46367,80,17,531760,6,1,4998,19868,0,0,0,0,0,46761.7,13.16
10/09/2026 22:27:53,192.168.1.24,192.168.1.23,65408,465,17,2426792,8,4,11304,3600,0,0,0,0,0,6141.44,4.94
10/09/2026 22:27:53,192.168.1.12,192.168.1.22,50822,53,17,1936962,11,2,330,550,0,0,0,0,0,454.32,6.71
10/09/2026 22:27:53,192.168.1.29,192.168.1.23,19502,8443,6,4977454,4,9,4208,480717,1,0,0,0,0,97424.31,2.61
10/09/2026 22:27:53,172.217.14.238,192.168.1.23,49255,587,6,4244707,20,4,20020,2256,1,0,0,0,0,5247.95,5.65
10/09/2026 22:27:53,192.168.1.3,192.168.1.18,56282,22,6,127189,15,1,14985,1359,0,0,0,1,1,128501.68,125.8
10/09/2026 22:27:53,172.217.14.238,52.84.17.100,37465,22422,17,1164985,14,0,7042,0,0,0,0,0,0,6044.71,12.02
10/09/2026 22:27:53,192.168.1.9,198.41.0.4,52148,33178,6,3669347,15,9,14385,6714,0,0,0,1,1,5750.07,6.54
10/09/2026 22:27:53,192.168.1.17,192.168.1.29,28689,5536,17,3277584,16,0,8304,0,0,0,0,0,0,2533.57,4.88
10/09/2026 22:27:53,192.168.1.27,192.168.1.15,31860,22,17,4787709,4,5,4180,970,0,0,0,0,0,1075.67,1.88
10/09/2026 22:27:53,8.8.8.8,192.168.1.5,50974,53,6,705912,6,15,426,6270,0,0,0,1,1,9485.6,29.75
10/09/2026 22:27:53,192.168.1.14,192.168.1.13,48284,8443,6,1437362,10,10,13490,609510,0,1,0,1,0,433432.91,13.91
10/09/2026 22:27:53,104.244.42.65,8.8.8.8,59440,80,6,1271721,6,12,3222,197532,0,0,0,1,1,157860.1,14.15
10/09/2026 22:27:53,1.1.1.1,192.168.1.18,30241,53,6,4206350,20,13,1080,4706,1,0,0,0,0,1375.54,7.85
10/09/2026 22:27:53,192.168.1.25,192.168.1.20,7269,8080,6,1063575,13,7,5343,297479,0,1,0,1,0,284720.87,18.8
10/09/2026 22:27:53,192.168.1.19,172.217.14.238,24930,53,6,1447048,18,4,504,824,1,0,0,0,0,917.73,15.2
10/09/2026 22:27:53,52.84.17.100,192.168.1.4,2199,53,17,748571,5,9,265,3771,0,0,0,0,0,5391.61,18.7
10/09/2026 22:27:53,192.168.1.6,192.168.1.21,13179,53,17,2459415,14,3,630,201,0,0,0,0,0,337.89,6.91
10/09/2026 22:27:53,151.101.1.140,172.217.14.238,2699,443,6,3070179,20,0,10160,0,0,0,0,1,1,3309.25,6.51
10/09/2026 22:27:53,1.1.1.1,151.101.1.140,53718,8080,17,4093949,14,7,3220,336854,0,0,0,0,0,83067.47,5.13
10/09/2026 22:27:53,192.168.1.11,192.168.1.10,11058,27860,6,2719816,18,10,9252,11440,1,0,0,0,0,7607.87,10.29
10/09/2026 22:27:53,192.168.1.13,192.168.1.12,39337,8443,6,3368286,4,1,3596,43799,0,0,0,1,0,14070.95,1.48
10/09/2026 22:27:53,142.250.80.46,192.168.1.11,21403,22,6,4590240,8,1,8672,389,1,0,0,0,0,1973.97,1.96
10/09/2026 22:27:53,192.168.1.7,52.84.17.100,20800,22,6,1797074,12,6,12528,6240,0,0,0,1,1,10443.64,10.02
10/09/2026 22:27:53,192.168.1.2,192.168.1.23,0,0,1,3752225,14,0,1106,0,0,0,0,0,0,294.76,3.73
10/09/2026 22:27:53,192.168.1.26,192.168.1.11,43257,8080,6,3656214,2,11,884,190751,0,1,0,1,0,52413.51,3.56
10/09/2026 22:27:53,192.168.1.18,192.168.1.11,12843,53,17,2508615,15,12,1080,2616,0,0,0,0,0,1473.32,10.76
10/09/2026 22:27:53,192.168.1.15,192.168.1.10,3338,53,6,4496388,2,0,84,0,0,0,0,1,0,18.68,0.44
10/09/2026 22:27:53,192.168.1.28,192.168.1.27,20355,80,6,3892726,17,3,19890,170781,1,0,0,0,0,48981.36,5.14
10/09/2026 22:27:53,192.168.1.26,52.84.17.100,17077,80,6,251696,5,11,1815,367224,0,0,0,1,1,1466209.24,63.57
10/09/2026 22:27:53,172.217.14.238,192.168.1.13,46171,443,17,1440900,1,4,431,29704,0,0,0,0,0,20914.01,3.47
10/09/2026 22:27:53,172.217.14.238,192.168.1.15,31859,53,6,2509109,5,4,270,632,0,0,0,1,0,359.49,3.59
10/09/2026 22:27:53,192.168.1.15,192.168.1.3,18650,53,6,2802516,17,2,952,790,0,0,0,1,1,621.58,6.78
10/09/2026 22:27:53,8.8.8.8,192.168.1.3,43935,8080,6,4649566,17,4,6613,36492,0,0,0,1,0,9270.76,4.52
10/09/2026 22:27:53,192.168.1.18,192.168.1.8,42550,20,6,4969695,7,0,7119,0,0,0,0,1,1,1432.48,1.41
10/09/2026 22:27:53,192.168.1.10,142.250.80.46,5644,53,17,2309755,12,8,528,1720,0,0,0,0,0,973.26,8.66
10/09/2026 22:27:53,192.168.1.9,192.168.1.19,60406,22,6,2478714,9,7,3834,7819,0,0,0,1,0,4701.23,6.45
10/09/2026 22:27:53,192.168.1.24,192.168.1.5,55607,80,6,3243450,18,2,24660,73642,0,0,0,1,1,30307.85,6.17
10/09/2026 22:27:53,13.32.99.1,192.168.1.21,55980,443,6,2219845,7,8,4277,366296,1,0,0,1,0,166936.43,6.76
10/09/2026 22:27:53,192.168.1.16,192.168.1.5,61638,53,6,2561830,16,3,1232,1128,0,0,0,1,0,921.22,7.42
10/09/2026 22:27:53,192.168.1.1,192.168.1.4,51844,443,6,3406686,20,13,16260,600405,0,0,0,1,0,181016.1,9.69
10/09/2026 22:27:53,192.168.1.19,192.168.1.15,15976,22,6,1231069,9,9,9837,2088,0,0,1,0,0,9686.7,14.62
10/09/2026 22:27:53,192.168.1.16,192.168.1.23,32700,53,6,344680,11,0,836,0,0,0,0,1,0,2425.44,31.91
10/09/2026 22:27:53,192.168.1.22,192.168.1.23,15601,443,6,2961674,9,13,10269,195000,0,0,1,0,0,69308.44,7.43
10/09/2026 22:27:53,192.168.1.20,192.168.1.14,35914,2977,6,2663856,15,2,17430,2934,1,0,0,1,0,7644.56,6.38
10/09/2026 22:27:53,142.250.80.46,104.244.42.65,0,0,1,279529,19,6,1197,264,0,0,0,0,0,5226.65,89.44
10/09/2026 22:27:53,192.168.1.18,192.168.1.29,3881,8443,17,1230900,7,9,2611,345843,0,0,0,0,0,283088.8,13.0
10/09/2026 22:27:53,192.168.1.5,192.168.1.17,0,0,1,2802410,11,0,869,0,0,0,0,0,0,310.09,3.93
10/09/2026 22:27:53,104.244.42.65,192.168.1.3,0,0,1,975610,14,0,784,0,0,0,0,0,0,803.6,14.35
10/09/2026 22:27:53,192.168.1.22,192.168.1.29,51759,80,17,4697827,5,7,1985,189126,0,0,0,0,0,40680.72,2.55
10/09/2026 22:27:53,192.168.1.15,198.41.0.4,38704,465,17,3668198,11,10,14014,5120,0,0,0,0,0,5216.19,5.72
10/09/2026 22:27:53,192.168.1.23,192.168.1.11,32858,22,6,2176163,14,5,19362,1880,1,0,0,0,0,9761.22,8.73
10/09/2026 22:27:53,192.168.1.2,192.168.1.1,32828,53,6,3402103,14,12,434,5640,1,0,0,0,0,1785.37,7.64
10/09/2026 22:27:53,192.168.1.14,192.168.1.6,53930,53,6,1400962,8,11,464,3245,0,0,0,1,0,2647.47,13.56
10/09/2026 22:27:53,192.168.1.24,192.168.1.19,29721,53,6,501916,12,15,744,2265,0,1,0,1,0,5995.03,53.79
10/09/2026 22:27:53,192.168.1.20,192.168.1.23,64629,25863,6,4724079,6,14,5316,14994,0,0,0,1,0,4299.25,4.23
10/09/2026 22:27:53,192.168.1.13,192.168.1.26,56873,63458,17,2556476,3,12,4356,11316,0,0,0,0,0,6130.31,5.87
10/09/2026 22:27:53,192.168.1.21,192.168.1.6,43451,8080,6,3707635,1,4,1273,4728,1,0,0,0,0,1618.55,1.35
10/09/2026 22:27:53,192.168.1.6,192.168.1.28,42818,8443,17,3176556,1,9,363,238671,0,0,0,0,0,75249.42,3.15
10/09/2026 22:27:53,192.168.1.10,8.8.4.4,45266,8443,6,3545942,4,11,3024,407077,0,0,0,1,1,115653.61,4.23
10/09/2026 22:27:53,192.168.1.16,142.250.80.46,7124,22,6,1619495,11,4,8448,3728,0,0,0,1,0,7518.39,9.26
10/09/2026 22:27:53,192.168.1.19,192.168.1.29,13709,19616,6,4518945,8,9,1824,1575,0,1,0,1,0,752.17,3.76
10/09/2026 22:27:53,8.8.8.8,192.168.1.20,43221,22,6,2465453,15,3,2520,2298,0,0,0,1,1,1954.2,7.3
10/09/2026 22:27:53,192.168.1.8,192.168.1.4,8647,41704,6,2053339,4,2,2136,2660,1,0,0,0,0,2335.71,2.92
10/09/2026 22:27:53,192.168.1.4,192.168.1.11,2346,53,6,3408159,19,7,893,3199,0,0,0,1,1,1200.65,7.63
10/09/2026 22:27:53,192.168.1.29,192.168.1.2,25399,22,6,1131259,12,2,10368,2442,1,0,0,0,0,11323.67,12.38
10/09/2026 22:27:53,192.168.1.6,192.168.1.2,28281,46084,6,3418105,3,13,2982,3627,1,0,0,0,0,1933.53,4.68
10/09/2026 22:27:53,192.168.1.19,192.168.1.17,60196,13344,6,2032480,8,1,11800,310,0,0,1,0,0,5958.24,4.43
10/09/2026 22:27:53,192.168.1.21,192.168.1.22,20530,8443,6,1649669,5,12,7040,197796,1,0,0,1,0,124167.94,10.31
10/09/2026 22:27:53,13.32.99.1,192.168.1.20,5908,443,6,3796681,6,14,7974,72240,0,0,0,1,1,21127.4,5.27
10/09/2026 22:27:53,192.168.1.13,192.168.1.5,6081,465,6,1990257,6,15,3900,1890,0,0,0,1,1,2909.17,10.55
10/09/2026 22:27:53,192.168.1.11,192.168.1.29,22794,8080,6,4743011,12,1,15060,23051,0,0,0,1,1,8035.19,2.74
10/09/2026 22:27:53,192.168.1.2,192.168.1.21,53260,22,17,1640304,14,8,13902,944,0,0,0,0,0,9050.76,13.41
10/09/2026 22:27:53,192.168.1.13,13.32.99.1,45868,8443,6,3478257,6,11,5304,695376,0,1,0,1,0,201445.72,4.89
10/09/2026 22:27:53,13.32.99.1,192.168.1.22,46570,22,6,487812,4,9,468,2268,1,0,0,0,0,5608.72,26.65
10/09/2026 22:27:54,192.168.1.12,198.41.0.4,51412,63412,6,2128724,3,4,285,3984,1,0,0,0,0,2005.43,3.29
10/09/2026 22:27:54,142.250.80.46,192.168.1.15,45955,22,6,3571385,7,6,7371,8220,1,0,0,0,0,4365.53,3.64
10/09/2026 22:27:54,192.168.1.1,192.168.1.22,6790,443,6,695023,14,6,11074,337974,0,1,0,1,0,502210.72,28.78
10/09/2026 22:27:54,192.168.1.17,192.168.1.26,37090,53,17,3301921,4,8,264,720,0,0,0,0,0,298.01,3.63
10/09/2026 22:27:54,192.168.1.28,192.168.1.14,0,0,1,2939911,8,12,344,552,0,0,0,0,0,304.77,6.8
10/09/2026 22:27:54,192.168.1.22,192.168.1.15,23500,8443,17,4884251,18,0,6228,0,0,0,0,0,0,1275.12,3.69
10/09/2026 22:27:54,192.168.1.5,192.168.1.14,26787,8080,17,288539,3,10,3855,571340,0,0,0,0,0,1993474.02,45.05
10/09/2026 22:27:54,192.168.1.27,1.1.1.1,25778,22,6,4042889,18,14,14112,17920,1,0,0,0,0,7923.05,7.92
10/09/2026 22:27:54,198.41.0.4,151.101.1.140,57414,8443,6,1375741,9,15,8865,76530,0,0,1,0,0,62072.0,17.45
10/09/2026 22:27:54,13.32.99.1,192.168.1.13,20838,53,17,2447063,3,12,156,3744,0,0,0,0,0,1593.75,6.13
10/09/2026 22:27:54,192.168.1.22,192.168.1.10,46009,53,6,891677,16,12,1024,2544,1,0,0,0,0,4001.45,31.4
10/09/2026 22:27:54,192.168.1.28,13.32.99.1,36585,443,6,591384,5,7,1435,18515,0,0,0,1,1,33734.43,20.29
10/09/2026 22:27:54,192.168.1.23,192.168.1.8,41572,80,17,273020,20,12,14900,340524,0,0,0,0,0,1301824.04,117.21
10/09/2026 22:27:54,192.168.1.15,192.168.1.27,6940,22,17,2504918,10,0,8820,0,0,0,0,0,0,3521.07,3.99
10/09/2026 22:27:54,192.168.1.17,151.101.1.140,62463,443,6,3359985,15,9,10005,233064,0,1,0,1,0,72342.29,7.14
10/09/2026 22:27:54,192.168.1.25,192.168.1.8,0,0,1,4491201,12,12,780,516,0,0,0,0,0,288.56,5.34
10/09/2026 22:27:54,192.168.1.25,192.168.1.17,2448,22,17,2410700,4,11,3736,13387,0,0,0,0,0,7102.92,6.22
10/09/2026 22:27:54,192.168.1.21,1.1.1.1,51452,80,6,2018933,3,15,2757,783840,0,0,0,1,1,389610.25,8.92
10/09/2026 22:27:54,192.168.1.20,192.168.1.19,63715,43412,17,4810147,14,12,15638,3924,0,0,0,0,0,4066.82,5.41
10/09/2026 22:27:54,52.84.17.100,192.168.1.1,29951,30330,6,2841008,17,12,25381,11424,1,0,0,0,0,12954.91,10.21
10/09/2026 22:27:54,192.168.1.9,192.168.1.20,13152,53,17,1935370,12,12,804,1932,0,0,0,0,0,1413.68,12.4
10/09/2026 22:27:54,192.168.1.19,192.168.1.12,3755,13827,6,115260,18,3,25290,798,0,1,0,1,0,226340.45,182.2
10/09/2026 22:27:54,172.217.14.238,192.168.1.26,44019,443,17,4780827,14,9,9156,545769,0,0,0,0,0,116073.01,4.81
10/09/2026 22:27:54,151.101.1.140,52.84.17.100,12593,8080,6,4370606,15,3,3150,122493,0,0,0,1,1,28747.27,4.12
10/09/2026 22:27:54,192.168.1.4,192.168.1.16,2411,8080,6,4959879,5,1,4020,702,0,1,0,1,0,952.04,1.21
